aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Result
-4332,14396,-5984,4192,1315,-1812,-510,-1,-1,1
-3936,13796,-6020,4192,-810,7814,3926,-1,-1,1
-3980,14156,-6000,4192,-608,-1311,-1384,-1,-1,1
-5076,14532,-6576,4192,155,4705,2476,-1,-1,1
-4016,14120,-5936,4192,-567,-1154,-1233,-1,-1,1
-5264,13708,-6128,4192,348,3919,1994,-1,-1,1
-4072,14624,-6008,4192,-491,-2750,-1715,-1,-1,1
-5128,13488,-5484,4192,-375,6682,3087,-1,-1,1
-4020,14068,-5960,4192,-502,-3258,-2478,-1,-1,1
-3628,14740,-6832,4192,852,-1019,74,-1,-1,1
-5364,13592,-6080,4192,-605,-3430,-2071,-1,-1,1
-5840,14008,-6336,4192,1163,-5405,-2243,-1,-1,1
-4556,13568,-5336,4192,-889,-2054,-1489,-1,-1,1
-5516,13868,-5460,4192,-98,-2393,-1299,-1,-1,1
-6212,13288,-5104,4192,318,-2376,-997,-1,-1,1
-6032,13808,-5628,4192,539,-4663,-1468,-1,-1,1
-5176,14180,-6084,4192,-678,722,-1331,-1,-1,1
-4756,14212,-5876,4192,294,2213,1276,-1,-1,1
-5372,13764,-5536,4192,-166,-597,-299,-1,-1,1
-4672,14252,-5240,4192,-312,-3089,-2255,-1,-1,1
-5564,13912,-5256,4192,42,-2204,-1194,-1,-1,1
-5116,14388,-5668,4192,-75,895,-226,-1,-1,1
-5928,13840,-5432,4192,-47,905,296,-1,-1,1
-4488,13736,-5120,4192,224,2762,659,-1,-1,1
-4136,14400,-5652,4192,-197,312,-301,-1,-1,1
-5296,13996,-5300,4192,-486,-1702,-699,-1,-1,1
-5352,14188,-5248,4192,-211,467,-411,-1,-1,1
-5016,14244,-5416,4192,-501,523,183,-1,-1,1
-5800,14052,-5468,4192,249,163,-295,-1,-1,1
-5240,14140,-5524,4192,0,739,349,-1,-1,1
-5432,14364,-5352,4192,296,748,800,-1,-1,1
-5656,14564,-5580,4192,492,860,474,-1,-1,1
-4596,14484,-5760,4192,-199,1498,707,-1,-1,1
-3400,12900,-9528,4192,801,2657,-21,-1,-1,1
1384,11508,-11288,4192,7,378,91,-1,-1,1
1396,11572,-11368,4192,-52,551,55,-1,-1,1
1276,11636,-11288,4192,80,41,-39,-1,-1,1
1300,11672,-11232,4192,105,198,-40,-1,-1,1
1432,11540,-11448,4192,14,-4,-302,-1,-1,1
1880,11572,-11356,4192,41,-562,-104,-1,-1,1
-7088,644,-14248,4224,83,371,-55,-1,-1,0
-7020,656,-14364,4224,78,385,-40,-1,-1,0
-7168,640,-14296,4224,61,320,-24,-1,-1,0
-7100,820,-14276,4224,6,377,-26,-1,-1,0
-7080,684,-14272,4224,86,358,-41,-1,-1,0
-7120,684,-14300,4224,79,339,-14,-1,-1,0
-7072,700,-14300,4224,75,346,-49,-1,-1,0
-7124,708,-14416,4224,38,351,-24,-1,-1,0
-7132,704,-14216,4224,50,380,-4,-1,-1,0
2372,12476,-9932,4224,59,361,-17,-1,-1,0
2300,12528,-10016,4224,-138,216,-74,-1,-1,0
-3748,14504,-6336,4224,-643,590,-384,-1,-1,1
-3776,14488,-6068,4224,-759,-1859,-222,-1,-1,1
-3896,14444,-6436,4224,1945,-1080,-638,-1,-1,1
-4212,13424,-5888,4224,-38,296,83,-1,-1,1
-5064,14076,-7424,4224,348,599,2,-1,-1,1
-5900,13956,-7152,4224,1708,-4759,-1601,-1,-1,1
-4724,13720,-5940,4224,-1101,3551,1129,-1,-1,1
-4068,14068,-6748,4224,1861,-2458,-852,-1,-1,1
-4692,13556,-5824,4224,-449,442,51,-1,-1,1
-6828,13376,-5568,4224,-2638,8847,3568,-1,-1,1
-6132,12352,-4960,4224,2251,-11871,-4213,-1,-1,1
-7120,12504,-5016,4224,-768,4315,1545,-1,-1,1
-4816,12772,-5480,4224,2140,-9239,-3763,-1,-1,1
-5964,14720,-7932,4224,-2109,14373,5382,-1,-1,1
-5028,15524,-8888,4224,303,1908,457,-1,-1,1
-4916,14580,-7800,4224,-164,4435,1972,-1,-1,1
-7384,12984,-6976,4224,824,-1841,-1910,-1,-1,1
-4280,14128,-6084,4224,838,-1399,-705,-1,-1,1
-6112,13924,-6924,4224,167,-354,-686,-1,-1,1
-3204,14148,-6296,4224,250,-2753,-2458,-1,-1,1
-5840,13892,-6840,4224,884,-628,-590,-1,-1,1
-4584,14116,-6416,4224,-509,-97,-316,-1,-1,1
-5292,14280,-6512,4224,383,-2958,-1689,-1,-1,1
-6944,13712,-7120,4224,151,-444,-980,-1,-1,1
-4260,14296,-7048,4224,813,-1505,-1171,-1,-1,1
-3516,13780,-5756,4224,450,4324,1572,-1,-1,1
-4540,13756,-6240,4224,-375,-1880,-1513,-1,-1,1
-3424,14528,-5776,4224,-636,-1803,-1797,-1,-1,1
-5968,14384,-6944,4224,346,2257,1682,-1,-1,1
-4872,13780,-6112,4224,166,-2478,-1655,-1,-1,1
-5604,14200,-6364,4224,-258,548,955,-1,-1,1
-4104,14260,-5760,4224,-118,10207,3676,-1,-1,1
-4456,14144,-5508,4224,1053,3735,999,-1,-1,1
-4804,14316,-6128,4224,142,-2550,-1942,-1,-1,1
-4892,13344,-5504,4224,344,-6193,-2356,-1,-1,1
-6412,14192,-5832,4224,177,-3057,-1421,-1,-1,1
-5288,13280,-5544,4224,1165,-3190,-1529,-1,-1,1
-4964,13824,-4972,4224,-1574,37,191,-1,-1,1
-5064,13744,-5636,4224,-406,-1476,-854,-1,-1,1
-4636,14292,-5636,4224,-513,-546,-551,-1,-1,1
-4792,14140,-5752,4224,-58,-1185,-757,-1,-1,1
-4792,13932,-5224,4224,392,-4026,-1658,-1,-1,1
-4780,14416,-5752,4224,427,1999,1322,-1,-1,1
-5184,14132,-5536,4224,29,-1711,-1066,-1,-1,1
-5308,14444,-5656,4224,115,1220,-420,-1,-1,1
-4632,14248,-5440,4224,32,2625,1317,-1,-1,1
-5156,14748,-6476,4224,509,-1522,-156,-1,-1,1
-4788,14448,-5704,4224,-596,-384,-396,-1,-1,1
-5108,14140,-5716,4224,-70,152,-34,-1,-1,1
-5136,13940,-5488,4224,-188,-136,-96,-1,-1,1
-4476,14324,-5460,4224,568,2224,1292,-1,-1,1
-4828,14116,-5408,4224,99,55,270,-1,-1,1
-3872,14160,-5368,4224,325,2148,1157,-1,-1,1
-5324,14432,-6236,4224,289,9,42,-1,-1,1
-4220,14812,-5232,4224,69,-1053,-612,-1,-1,1
-5372,14500,-6068,4224,51,2186,-420,-1,-1,1
-4160,14744,-5440,4224,-251,-1356,-714,-1,-1,1
-5520,14328,-6000,4224,1097,-1940,-642,-1,-1,1
-4716,14880,-5852,4224,-101,-1178,-254,-1,-1,1
-5952,14224,-5156,4224,55,14,-240,-1,-1,1
-5544,13752,-5176,4224,-531,954,-635,-1,-1,1
-5916,14352,-5512,4224,209,654,475,-1,-1,1
-4832,14316,-5580,4224,-272,323,61,-1,-1,1
-5900,14020,-5632,4224,273,-585,-763,-1,-1,1
-5480,14036,-5172,4224,678,-741,-40,-1,-1,1
-6068,13936,-4776,4224,-126,-74,-156,-1,-1,1
-5652,13900,-5316,4224,-301,-565,-954,-1,-1,1
-5168,14292,-5296,4224,299,-1394,-592,-1,-1,1
-5648,14088,-5616,4224,-411,1294,-277,-1,-1,1
-4600,14200,-4956,4224,-90,2924,841,-1,-1,1
-4956,14264,-5424,4224,397,1006,942,-1,-1,1
-5532,14312,-5552,4224,316,149,-464,-1,-1,1
-5032,14228,-5068,4224,-153,1905,10,-1,-1,1
-5588,14736,-5044,4224,153,-1316,-853,-1,-1,1
-4772,14792,-4516,4224,-212,-709,-243,-1,-1,1
-3280,12668,-9468,4224,345,366,-52,-1,-1,1
-5308,14040,-5944,4224,-226,1077,465,-1,-1,1
3636,1040,-17400,4224,-813,145,135,-1,-1,1
1096,11548,-11292,4224,30,218,-92,-1,-1,1
1256,11596,-11328,4224,62,366,16,-1,-1,1
1332,11596,-11328,4224,86,324,18,-1,-1,1
1300,11564,-11292,4224,61,287,15,-1,-1,1
1272,11668,-11212,4224,62,329,-39,-1,-1,1
1292,11728,-11252,4224,87,68,-118,-1,-1,1
1596,11780,-11268,4224,351,-1170,-742,-1,-1,1
1224,11560,-11272,4224,-18,889,156,-1,-1,1
1200,11600,-11268,4224,122,379,-5,-1,-1,1
1192,11556,-11252,4224,-9,536,107,-1,-1,1
1280,11584,-11360,4224,32,-76,-36,-1,-1,1
1356,11612,-11232,4224,132,359,-82,-1,-1,1
1392,11580,-11392,4224,82,415,-55,-1,-1,1
1524,11712,-11136,4224,-23,480,49,-1,-1,1
1140,11636,-11228,4224,26,969,92,-1,-1,1
-6380,516,-14660,4240,37,415,-79,-1,-1,0
-7184,696,-14300,4240,10,385,-31,-1,-1,0
-7096,720,-14268,4240,63,369,-49,-1,-1,0
-7168,612,-14312,4240,38,414,-63,-1,-1,0
-7168,736,-14276,4240,17,344,-23,-1,-1,0
-7136,740,-14312,4240,49,386,-43,-1,-1,0
-7120,604,-14348,4240,7,366,-23,-1,-1,0
-7124,696,-14336,4240,18,368,-16,-1,-1,0
-7092,648,-14264,4240,41,359,-24,-1,-1,0
-7088,636,-14208,4240,58,328,-25,-1,-1,0
-7136,692,-14356,4240,10,342,-26,-1,-1,0
-7108,632,-14292,4240,32,356,-43,-1,-1,0
2460,12456,-9984,4240,84,405,85,-1,-1,0
2408,12548,-10084,4240,18,220,-65,-1,-1,0
2448,12440,-9876,4240,148,386,84,-1,-1,0
2472,12496,-10080,4240,-23,255,-6,-1,-1,0
2376,12564,-10016,4240,-42,224,-72,-1,-1,0
2612,12520,-10044,4240,-42,289,-55,-1,-1,0
-4024,14028,-6596,4240,374,184,-45,-1,-1,1
-5824,13616,-6724,4240,26,-3331,-1534,-1,-1,1
-4068,14220,-6884,4240,-864,-165,-882,-1,-1,1
-5276,13720,-6376,4240,-599,-970,-425,-1,-1,1
-5084,12892,-4728,4240,3771,-20681,-8066,-1,-1,1
-6012,12192,-4776,4240,2312,-13139,-4803,-1,-1,1
-7040,13144,-6148,4240,-2732,10282,5071,-1,-1,1
-4864,12700,-4780,4240,2291,-12038,-4392,-1,-1,1
-5068,14144,-7612,4240,1463,2781,1743,-1,-1,1
-4224,14760,-7084,4240,1317,4480,2195,-1,-1,1
-4604,14488,-7076,4240,151,5909,2900,-1,-1,1
-6760,13044,-7244,4240,901,-2327,-2071,-1,-1,1
-6048,13840,-6628,4240,140,744,-614,-1,-1,1
-3248,13932,-6060,4240,238,-1596,-1537,-1,-1,1
-4584,13632,-7372,4240,-102,1182,2112,-1,-1,1
-4728,13692,-6344,4240,-919,-1782,-1588,-1,-1,1
-2956,14544,-5924,4240,-64,-2194,-1910,-1,-1,1
-3468,14104,-6348,4240,-75,-280,-1282,-1,-1,1
-3456,14128,-5560,4240,168,-4245,-3180,-1,-1,1
-5308,13432,-5216,4240,-1164,8440,2739,-1,-1,1
-5536,13756,-6148,4240,81,-3862,-1648,-1,-1,1
-3144,14892,-6364,4240,1229,-2051,-1038,-1,-1,1
-3412,14380,-5880,4240,849,-2141,-1339,-1,-1,1
-4816,13520,-5480,4240,543,-3604,-1719,-1,-1,1
-4260,13844,-6084,4240,-526,-2001,-1537,-1,-1,1
-4320,14768,-6152,4240,281,-4199,-2512,-1,-1,1
-6620,13996,-6948,4240,520,1129,-376,-1,-1,1
-5644,13420,-6068,4240,738,-4281,-1191,-1,-1,1
-5472,14068,-6440,4240,622,-2667,-499,-1,-1,1
-4212,14236,-6016,4240,-103,-2280,-1899,-1,-1,1
-5940,13768,-5348,4240,239,-3010,-1203,-1,-1,1
-6284,14080,-5876,4240,-62,2982,698,-1,-1,1
-4512,14104,-5492,4240,689,-2313,-847,-1,-1,1
-5572,14160,-6408,4240,331,-82,-341,-1,-1,1
-5520,14380,-6088,4240,-217,2788,1710,-1,-1,1
-5144,14044,-5864,4240,-71,-830,-403,-1,-1,1
-4308,14012,-5340,4240,161,-3793,-1763,-1,-1,1
-5600,13932,-5776,4240,703,-1590,-954,-1,-1,1
-5692,14560,-5932,4240,-44,445,-152,-1,-1,1
-6096,13956,-5668,4240,-45,247,-142,-1,-1,1
-5632,13576,-6020,4240,430,823,96,-1,-1,1
-4508,14348,-6236,4240,-173,907,25,-1,-1,1
-4448,14476,-5500,4240,-309,-285,-225,-1,-1,1
-5068,14352,-5724,4240,272,1780,1190,-1,-1,1
-5376,14196,-5492,4240,-670,-3176,-1236,-1,-1,1
-5628,14316,-5416,4240,336,-1720,-1230,-1,-1,1
-4716,14088,-5596,4240,-41,403,142,-1,-1,1
-4408,14288,-5776,4240,-59,-1284,-728,-1,-1,1
-4328,14448,-5404,4240,-464,-676,-401,-1,-1,1
-5228,14228,-5568,4240,217,-1116,-1055,-1,-1,1
-4524,13968,-5216,4240,222,1861,1200,-1,-1,1
-4008,14656,-5568,4240,-977,1550,346,-1,-1,1
-4932,14132,-5160,4240,324,1144,294,-1,-1,1
-4936,14092,-5460,4240,372,2784,1269,-1,-1,1
-4632,14244,-5868,4240,-189,1253,313,-1,-1,1
-5612,13924,-5852,4240,155,222,-105,-1,-1,1
-5308,13788,-5000,4240,-307,2368,297,-1,-1,1
-5588,14352,-5032,4240,-123,-426,-417,-1,-1,1
-5240,14608,-5520,4240,-691,1531,206,-1,-1,1
-5672,13892,-5132,4240,432,-1216,-604,-1,-1,1
-6372,14028,-5520,4240,533,322,120,-1,-1,1
-5136,13792,-5180,4240,151,544,345,-1,-1,1
-5120,14096,-5328,4240,-714,794,266,-1,-1,1
-5092,14168,-5160,4240,279,-1744,-1101,-1,-1,1
-4788,14348,-5472,4240,139,-1213,-671,-1,-1,1
-4908,14404,-5616,4240,-266,548,54,-1,-1,1
-4852,13912,-5100,4240,119,2803,732,-1,-1,1
-5288,14004,-5152,4240,521,803,856,-1,-1,1
-5400,14480,-5616,4240,-486,1736,837,-1,-1,1
-5244,14168,-5480,4240,-209,699,215,-1,-1,1
-4808,14288,-5468,4240,-539,757,212,-1,-1,1
-5180,14160,-5704,4240,15,-387,-308,-1,-1,1
-4512,13984,-5144,4240,38,1624,963,-1,-1,1
-4784,14048,-5692,4240,-309,-158,-116,-1,-1,1
-4864,14252,-4940,4240,-906,719,-37,-1,-1,1
-5224,14336,-5660,4240,344,-448,-218,-1,-1,1
-5400,14424,-5140,4240,172,-2236,-1362,-1,-1,1
-4420,14100,-5056,4240,426,2445,949,-1,-1,1
-4564,14412,-4280,4240,-84,2758,1125,-1,-1,1
-4556,15008,-4400,4240,-124,252,239,-1,-1,1
-4860,14652,-4744,4240,-9,-427,-415,-1,-1,1
-4448,14856,-4488,4240,-58,187,100,-1,-1,1
-4872,14736,-4744,4240,185,-119,-27,-1,-1,1
-4384,14080,-4372,4240,595,1162,-165,-1,-1,1
-5620,14280,-4728,4240,434,-1857,-975,-1,-1,1
-5784,14812,-4760,4240,50,2633,1820,-1,-1,1
3552,1028,-17304,4240,-800,143,164,-1,-1,1
1424,11592,-11248,4240,33,403,30,-1,-1,1
1280,11652,-11296,4240,10,273,-39,-1,-1,1
1348,11536,-11344,4240,11,560,37,-1,-1,1
1224,11596,-11336,4240,63,-27,-129,-1,-1,1
1384,11392,-11348,4240,238,1071,-483,-1,-1,1
1788,11776,-11180,4240,115,195,24,-1,-1,1
1208,11592,-11284,4240,111,-270,-421,-1,-1,1
788,11504,-11248,4240,268,-969,-85,-1,-1,1
1308,11664,-11280,4240,133,517,138,-1,-1,1
1388,11520,-11492,4240,86,794,71,-1,-1,1
1324,11592,-11256,4240,72,213,-20,-1,-1,1
1448,11620,-11296,4240,75,595,57,-1,-1,1
1624,11820,-11208,4240,81,670,-184,-1,-1,1
-6272,496,-14652,4256,27,349,-69,-1,-1,0
-6388,488,-14628,4256,39,340,-28,-1,-1,0
-6376,560,-14660,4256,-28,246,26,-1,-1,0
636,13216,-9252,4256,343,628,-264,-1,-1,0
-7164,648,-14232,4256,66,433,-2,-1,-1,0
-7120,620,-14272,4256,42,367,-23,-1,-1,0
-7160,668,-14340,4256,35,397,-53,-1,-1,0
-7076,632,-14284,4256,34,382,7,-1,-1,0
-7104,668,-14280,4256,40,346,-28,-1,-1,0
-7172,728,-14312,4256,41,385,-34,-1,-1,0
-7108,628,-14296,4256,50,347,-50,-1,-1,0
-7112,688,-14456,4256,-34,343,-42,-1,-1,0
-7148,652,-14308,4256,61,394,-19,-1,-1,0
-7048,640,-14324,4256,52,441,-47,-1,-1,0
2520,12524,-9968,4256,70,200,-66,-1,-1,0
2376,12488,-9952,4256,82,360,0,-1,-1,0
2556,12496,-10048,4256,210,458,-7,-1,-1,0
2520,12572,-9944,4256,172,364,-25,-1,-1,0
-3764,14596,-6688,4256,309,514,122,-1,-1,1
-4760,13624,-5944,4256,138,-350,-206,-1,-1,1
-3972,15124,-7224,4256,756,1862,-241,-1,-1,1
-5988,13980,-7024,4256,-57,3350,2064,-1,-1,1
-3588,14520,-6156,4256,310,-1924,-694,-1,-1,1
-3404,14428,-6164,4256,-241,5024,2709,-1,-1,1
-4804,13688,-5544,4256,-5,7433,2696,-1,-1,1
-4832,14956,-6628,4256,378,3265,602,-1,-1,1
-4596,13996,-5984,4256,1358,5052,2769,-1,-1,1
-5724,13744,-5536,4256,-720,-3198,-1824,-1,-1,1
-4456,14680,-6008,4256,616,769,317,-1,-1,1
-5408,14440,-5828,4256,80,4757,1675,-1,-1,1
-5268,13976,-5664,4256,176,399,52,-1,-1,1
-5236,14168,-5536,4256,46,1736,1247,-1,-1,1
-4944,13832,-5236,4256,-137,-1736,-465,-1,-1,1
-5004,14020,-5636,4256,-149,501,319,-1,-1,1
-5204,14336,-5568,4256,-94,204,-508,-1,-1,1
-5812,13964,-5236,4256,-2,158,130,-1,-1,1
-4416,14008,-5440,4256,771,2038,456,-1,-1,1
-5772,14168,-6232,4256,198,-653,-426,-1,-1,1
-5588,14444,-6008,4256,674,-1363,-185,-1,-1,1
-5640,14276,-5700,4256,416,-1053,-315,-1,-1,1
-5312,14224,-5508,4256,403,-2008,-605,-1,-1,1
-3876,14292,-5592,4256,-427,2168,513,-1,-1,1
-5592,14004,-5040,4256,1398,-76,-111,-1,-1,1
-5104,14104,-5568,4256,639,-2228,-781,-1,-1,1
-5384,14048,-5440,4256,279,-910,-1088,-1,-1,1
-4956,14036,-5540,4256,-397,-483,-388,-1,-1,1
-5676,13956,-5892,4256,260,-1826,-691,-1,-1,1
-5256,14292,-5236,4256,-415,2583,525,-1,-1,1
-5976,14236,-5632,4256,494,-772,-286,-1,-1,1
-5140,14184,-5332,4256,98,-716,-543,-1,-1,1
-5632,13904,-5348,4256,7,11,-266,-1,-1,1
-4964,14124,-5492,4256,-56,-223,-164,-1,-1,1
-5456,14124,-5944,4256,-1564,4563,1292,-1,-1,1
-5792,14552,-5888,4256,796,-464,-18,-1,-1,1
-6048,13888,-4896,4256,-115,728,-70,-1,-1,1
-5652,14044,-5332,4256,99,-671,-784,-1,-1,1
-6204,14028,-4708,4256,76,363,-411,-1,-1,1
-5784,13920,-4932,4256,-250,-158,-494,-1,-1,1
-5932,13976,-5440,4256,-101,341,-735,-1,-1,1
-5528,13912,-5260,4256,40,-302,-547,-1,-1,1
-5812,13944,-5220,4256,-358,456,-286,-1,-1,1
-6024,14308,-5772,4256,92,760,292,-1,-1,1
-5256,14252,-5104,4256,-674,644,-59,-1,-1,1
-6008,14336,-5592,4256,-28,632,422,-1,-1,1
-5568,14244,-5548,4256,-241,107,-481,-1,-1,1
-5724,14012,-5084,4256,168,641,-215,-1,-1,1
-5112,14120,-5556,4256,-230,969,436,-1,-1,1
-5108,14248,-5660,4256,-254,621,204,-1,-1,1
-4936,14212,-5768,4256,-130,-104,-284,-1,-1,1
-4448,14304,-5324,4256,-247,89,-8,-1,-1,1
-5520,14232,-5220,4256,411,807,65,-1,-1,1
-5668,14460,-5556,4256,527,-26,-406,-1,-1,1
-5292,14080,-5004,4256,-76,2224,923,-1,-1,1
-4356,14700,-5092,4256,242,-533,-797,-1,-1,1
-5644,14644,-5144,4256,519,-1000,-762,-1,-1,1
-5416,14660,-4480,4256,-567,1569,418,-1,-1,1
-5276,14336,-4588,4256,259,653,-23,-1,-1,1
-5416,14792,-4908,4256,294,-549,-135,-1,-1,1
-4644,14912,-4596,4256,-329,-370,-60,-1,-1,1
-5576,14484,-4468,4256,276,-417,-986,-1,-1,1
-5196,14468,-4608,4256,608,-1131,-991,-1,-1,1
-4396,15076,-4396,4256,-204,-468,-74,-1,-1,1
-5448,14408,-4424,4256,266,759,-789,-1,-1,1
-5516,14284,-4776,4256,1830,-2766,-1072,-1,-1,1
6492,12152,-8668,4256,806,-3475,-1325,-1,-1,1
3596,1064,-17392,4256,-846,202,219,-1,-1,1
1212,11616,-11408,4256,10,706,109,-1,-1,1
1332,11528,-11336,4256,74,259,-23,-1,-1,1
1340,11564,-11272,4256,42,461,9,-1,-1,1
1400,11704,-11208,4256,94,626,84,-1,-1,1
1128,11572,-11196,4256,-55,235,48,-1,-1,1
1276,11592,-11264,4256,63,511,48,-1,-1,1
1292,11536,-11360,4256,66,215,-16,-1,-1,1
1300,11552,-11360,4256,69,423,74,-1,-1,1
1344,11436,-11392,4256,21,599,209,-1,-1,1
1228,11660,-11296,4256,58,-458,-46,-1,-1,1
1316,11492,-11224,4256,18,64,17,-1,-1,1
1368,11624,-11324,4256,64,413,37,-1,-1,1
1424,11680,-11284,4256,40,833,-122,-1,-1,1
1396,11600,-11332,4256,46,551,-30,-1,-1,1
1568,11656,-11380,4256,98,-34,-141,-1,-1,1
1332,11532,-11336,4256,81,335,34,-1,-1,1
1336,11620,-11188,4256,81,231,13,-1,-1,1
1480,11596,-11300,4256,-40,986,-93,-1,-1,1
1304,11528,-11332,4256,69,91,26,-1,-1,1
1372,11564,-11316,4256,63,264,-28,-1,-1,1
-6344,552,-14500,4288,10,302,-26,-1,-1,0
-6344,560,-14672,4288,56,390,-61,-1,-1,0
-6156,584,-14752,4288,-6,403,-76,-1,-1,0
-7088,736,-14164,4288,66,435,-14,-1,-1,0
-7180,708,-14248,4288,42,381,7,-1,-1,0
-7128,692,-14312,4288,20,362,-56,-1,-1,0
-7160,760,-14296,4288,28,331,-31,-1,-1,0
-7176,620,-14252,4288,12,343,-8,-1,-1,0
-7120,636,-14208,4288,35,374,-14,-1,-1,0
-7172,668,-14216,4288,33,377,-7,-1,-1,0
-7132,696,-14320,4288,12,374,-44,-1,-1,0
-7104,640,-14304,4288,48,408,-34,-1,-1,0
2460,12544,-10004,4288,94,254,-54,-1,-1,0
2404,12516,-10040,4288,27,252,-22,-1,-1,0
2484,12540,-10108,4288,73,367,30,-1,-1,0
2444,12620,-9980,4288,38,362,-8,-1,-1,0
2212,12632,-9912,4288,154,403,96,-1,-1,0
2364,12516,-9896,4288,150,378,82,-1,-1,0
2312,12580,-9948,4288,-14,278,-31,-1,-1,0
-4832,13928,-6024,4288,331,484,-677,-1,-1,1
-4428,13884,-5764,4288,-696,-3072,-1147,-1,-1,1
-6276,13248,-6028,4288,-383,7308,2226,-1,-1,1
-4984,13444,-5704,4288,-1030,9918,3144,-1,-1,1
-3260,14256,-5480,4288,1148,-5971,-2375,-1,-1,1
-3052,14616,-6864,4288,-185,-203,-949,-1,-1,1
-4576,14652,-6044,4288,1235,-4279,-1870,-1,-1,1
-6164,14504,-6428,4288,-743,2474,1621,-1,-1,1
-3884,14612,-6448,4288,837,2344,2003,-1,-1,1
-5648,13904,-6228,4288,-150,1153,957,-1,-1,1
-4608,14356,-5608,4288,-455,-56,-387,-1,-1,1
-4940,14324,-5852,4288,-325,702,312,-1,-1,1
-4852,14416,-5312,4288,-316,-1851,-217,-1,-1,1
-5708,14556,-6060,4288,185,944,380,-1,-1,1
-5804,14564,-5868,4288,311,231,-89,-1,-1,1
-5260,14176,-5932,4288,289,716,367,-1,-1,1
-5636,13948,-5328,4288,445,-601,-891,-1,-1,1
-4772,13888,-5124,4288,-266,3423,1746,-1,-1,1
-4636,14368,-5660,4288,-570,1855,632,-1,-1,1
-4556,14024,-5612,4288,-76,-1099,-313,-1,-1,1
-4616,14756,-5148,4288,-416,-2450,-1725,-1,-1,1
-5444,14616,-5388,4288,-777,321,265,-1,-1,1
-5684,13860,-5600,4288,17,90,-78,-1,-1,1
-5728,13932,-5332,4288,164,-638,-339,-1,-1,1
-5924,14200,-5680,4288,304,145,172,-1,-1,1
-6004,13840,-5312,4288,329,-452,-527,-1,-1,1
-5436,14156,-5276,4288,-414,1566,666,-1,-1,1
-5340,14296,-5456,4288,120,-327,-113,-1,-1,1
-5016,14360,-5160,4288,-268,-489,-314,-1,-1,1
-5400,14060,-5048,4288,454,1046,175,-1,-1,1
-5660,14232,-5528,4288,381,-82,-277,-1,-1,1
-6076,13788,-5060,4288,-365,1347,182,-1,-1,1
-5004,14284,-5184,4288,-32,-1208,-1025,-1,-1,1
-5000,14224,-5448,4288,-116,304,-71,-1,-1,1
-4472,14664,-5100,4288,-221,-41,139,-1,-1,1
-6384,14236,-5728,4288,-465,716,-877,-1,-1,1
-5212,14608,-5324,4288,-308,488,-419,-1,-1,1
-4364,14268,-5480,4288,-269,110,-172,-1,-1,1
-5400,14528,-5404,4288,-155,2610,1133,-1,-1,1
-4372,14484,-5588,4288,-358,633,-80,-1,-1,1
-5844,14084,-5312,4288,-204,-222,-953,-1,-1,1
-4860,14680,-5180,4288,-301,-641,-765,-1,-1,1
-5804,14372,-4804,4288,97,-615,-250,-1,-1,1
-4808,14584,-4648,4288,-731,1526,577,-1,-1,1
-4968,14656,-4760,4288,-104,-187,-101,-1,-1,1
-5336,14384,-4508,4288,-98,-492,-318,-1,-1,1
-4980,14168,-4208,4288,516,835,328,-1,-1,1
-5184,14496,-4716,4288,335,-173,51,-1,-1,1
-5288,14472,-4248,4288,-593,1900,-187,-1,-1,1
-5432,14692,-4756,4288,-772,3040,1379,-1,-1,1
-4968,14568,-4968,4288,264,-227,-666,-1,-1,1
-4072,14912,-5604,4288,535,1929,1637,-1,-1,1
-5148,14280,-5948,4288,-1211,2014,1669,-1,-1,1
5588,12260,-8692,4288,46,476,-72,-1,-1,1
6020,12360,-8196,4288,-120,-1704,-938,-1,-1,1
3640,1060,-17364,4288,-856,192,191,-1,-1,1
1452,11624,-11336,4288,4,702,92,-1,-1,1
1176,11692,-11108,4288,-50,1748,413,-1,-1,1
1288,11604,-11424,4288,138,147,-313,-1,-1,1
1452,11668,-11252,4288,90,715,-42,-1,-1,1
1328,11576,-11256,4288,84,342,-53,-1,-1,1
1528,11640,-11332,4288,126,-80,-112,-1,-1,1
1436,11576,-11268,4288,46,727,29,-1,-1,1
1288,11304,-11800,4288,430,707,-189,-1,-1,1
1452,11400,-11284,4288,-13,693,76,-1,-1,1
1436,11552,-11320,4288,55,45,-7,-1,-1,1
1456,11676,-11324,4288,-37,739,61,-1,-1,1
1404,11544,-11252,4288,-28,350,38,-1,-1,1
1532,11576,-11248,4288,-61,379,-22,-1,-1,1
1368,11560,-11324,4288,68,224,-72,-1,-1,1
-6380,520,-14568,4304,-9,320,0,-1,-1,0
-6176,500,-14668,4304,32,357,-52,-1,-1,0
-6068,580,-14732,4304,-23,345,-58,-1,-1,0
-6116,592,-14688,4304,44,386,-39,-1,-1,0
856,13404,-9472,4304,-250,162,-118,-1,-1,0
-7128,664,-14348,4304,50,352,-72,-1,-1,0
-7096,628,-14164,4304,53,364,-24,-1,-1,0
-7216,676,-14256,4304,16,283,-39,-1,-1,0
-7152,680,-14192,4304,5,368,-17,-1,-1,0
-7132,668,-14332,4304,27,333,-21,-1,-1,0
-7068,668,-14356,4304,62,364,-36,-1,-1,0
-7052,712,-14232,4304,63,341,-33,-1,-1,0
-7124,684,-14184,4304,40,362,-74,-1,-1,0
