X,Y,Z,W,R,D
3.02041569250264,6.45981726937826,5.98292779634314,5.94172,4.10191,4.41642
3.00391891995598,6.42999458633725,5.96876918152041,5.94172,4.10191,4.41642
2.98312454185009,6.39928987862338,5.95438954393285,5.94172,4.10191,4.42522
3.00987038639815,6.35939915982899,5.94095047497346,5.93512,4.1239,4.42522
3.00711318491133,6.32537351617546,5.92783588953064,5.93512,4.1239,4.42522
3.01883787953735,6.38052468461404,5.91659935363642,5.93512,4.1239,4.42522
3.00540655628558,6.40462783479078,5.90627987090137,5.93512,4.1349,4.44391
3.00843158321774,6.39330202367702,5.89796941085149,5.91642,4.1349,4.44391
3.00883350563401,6.43064683461574,5.89199458172116,5.91642,4.1349,4.44391
2.99605179027863,6.47217866223759,5.88813637063582,5.91642,4.1349,4.44391
2.98923401446408,6.50489073991199,5.88629248174616,5.90433,4.15909,4.46811
2.99801868760463,6.50726433533963,5.88706128250909,5.90433,4.15909,4.46811
2.99152239950638,6.56316816653948,5.89088344716585,5.90433,4.15909,4.46811
3.00465947712776,6.57053227275984,5.89674515437671,5.90433,4.15909,4.4813
3.00051502878401,6.56019389323265,5.90521022246928,5.92192,4.16899,4.4813
3.01856580993685,6.6271118278993,5.9152847342683,5.92192,4.16899,4.4813
3.02168378059929,6.59203885158367,5.92745700050046,5.92192,4.16899,4.4813
3.00002969763263,6.56002633151953,5.94042238638878,5.92192,4.1085,4.47031
2.99685871075226,6.5265647125365,5.95481911986945,5.96261,4.1085,4.47031
2.99748717856979,6.49587970712149,5.9697554921165,5.96261,4.1085,4.47031
2.99818930127423,6.42322073841769,5.9850632836198,5.96261,4.1085,4.47031
3.00027238601847,6.39575711890601,6.00004581686059,5.97691,3.99963,4.42852
3.01465789121733,6.40903196904015,6.01456901299905,5.97691,3.99963,4.42852
3.00323070942931,6.35828746704744,6.02800992629369,5.97691,3.99963,4.42852
3.01541705321624,6.31386496951628,6.04125628540032,5.97691,3.94245,4.42412
2.98095004373378,6.29182009991255,6.05328345411691,5.96151,3.94245,4.42412
3.00294512818354,6.25310617640468,6.06358247785401,5.96151,3.94245,4.42412
2.99257349957563,6.19769997640615,6.07263502245595,5.96151,3.94245,4.42412
2.98682774648959,6.15425225141019,6.07988651372673,5.95601,3.98534,4.43952
3.00495428147047,6.10069553431283,6.08614112329209,5.95601,3.98534,4.43952
3.0226614561019,6.04060029069313,6.09021933767479,5.95601,3.98534,4.43952
3.03827521373227,5.99069384549128,6.09258280545565,5.95601,3.98534,4.40103
3.00881737713572,5.94878651932784,6.09343844462554,5.97911,4.06012,4.40103
3.00863460109769,5.8635690160099,6.09298419444322,5.97911,4.06012,4.40103
2.97976553053751,5.79177096215646,6.09045393436347,5.97911,4.06012,4.40103
2.99675935515933,5.72987202131099,6.08719869080689,5.97911,4.07551,4.34714
2.97954626739181,5.68714379994207,6.08280266513656,5.9901,4.07551,4.34714
3.00133524988422,5.62913338198982,6.07795251018042,5.9901,4.07551,4.34714
2.99917068063994,5.62992090237661,6.07211320498476,5.9901,4.07551,4.34714
3.01366228547265,5.64876580445658,6.06646103600033,6.0022,4.04692,4.31415
3.00494628178998,5.64787566563097,6.06078257311632,6.0022,4.04692,4.31415
2.99676548189823,5.66911727641065,6.0552401801693,6.0022,4.04692,4.31415
3.00279180044163,5.69750087069123,6.04998450370172,6.0022,4.04692,4.31415
3.02720434677884,5.74550639401821,6.04480365134075,5.9967,4.02053,4.33284
3.00723114310836,5.78610474238487,6.04032984303894,5.9967,4.02053,4.33284
3.00262425514224,5.84378916384786,6.03646733105486,5.9967,4.02053,4.33284
3.00012079489641,5.88483590564448,6.03359008165266,5.9967,4.03812,4.37573
3.00147000673541,5.92265636475409,6.03092090887738,5.97911,4.03812,4.37573
3.01926662427967,5.97599742962825,6.02972202652249,5.97911,4.03812,4.37573
2.98227739281611,6.01512143744113,6.02858194191654,5.97911,4.03812,4.37573
2.98976133536259,6.01780681210472,6.02858776810729,5.96481,4.07441,4.41972
2.99916661059662,6.0231362903768,6.02898342234602,5.96481,4.07441,4.41972
3.00653993166771,6.03810663376047,6.03009940344137,5.96481,4.07441,4.41972
2.97957278354825,6.05345885573922,6.03186937500433,5.96481,4.07441,4.43512
3.02068983188315,6.03720207633476,6.03399261527412,5.95711,4.1063,4.43512
3.01712169982977,6.09596192599472,6.03707666884168,5.95711,4.1063,4.43512
3.01538690669516,6.13196313112346,6.04051198069453,5.95711,4.1063,4.43512
2.9970188928812,6.14094836701721,6.0446256473245,5.95711,4.1217,4.41312
3.01637375298308,6.17768415947398,6.04869375855964,5.95271,4.1217,4.41312
2.99892090266373,6.18262526473012,6.05322197232879,5.95271,4.1217,4.41312
3.00396298320677,6.19722262025268,6.05791187133993,5.95271,4.1217,4.41312
2.99080989515062,6.21173799262087,6.0629446939356,5.95601,4.1173,4.38233
2.97869133728043,6.23409313581136,6.06801818039895,5.95601,4.1173,4.38233
3.00743304583979,6.22121070395588,6.07347369074311,5.95601,4.1173,4.38233
3.01375866231569,6.20527482833937,6.0789631407979,5.95601,4.1173,4.36474
3.01117811055663,6.19029114363798,6.08441860697058,5.95821,4.10301,4.36474
2.99654945590026,6.15423311740425,6.08918071111101,5.95821,4.10301,4.36474
3.0217078168176,6.1024003104172,6.09431290720248,5.95821,4.10301,4.36474
2.99835155514662,6.05347543434577,6.09917947185661,5.95601,4.09201,4.35374
3.00229684095213,5.99492141524633,6.10340837708789,5.95601,4.09201,4.35374
2.98899701413361,5.93728313368914,6.10695247003769,5.95601,4.09201,4.35374
3.00747688386797,5.91717549339649,6.10997189715821,5.95601,4.09201,4.35374
2.99740752994204,5.96818840782701,6.1126994057429,5.95711,4.09641,4.34494
2.98999764450054,5.9841106707086,6.11453406612552,5.95711,4.09641,4.34494
3.0111761285828,5.99962456733685,6.1159593633669,5.95711,4.09641,4.34494
3.02063520150388,6.02908684891395,6.11673594259751,5.95711,4.09421,4.33065
3.01219124067749,6.07633108570985,6.1175564220387,5.95271,4.09421,4.33065
2.99960386259979,6.11736985971371,6.11735717926658,5.95271,4.09421,4.33065
2.99372465668783,6.16620388631284,6.11753890420382,5.95271,4.09421,4.33065
3.00605298816055,6.25626487476626,6.11749322681719,5.95381,4.09641,4.31525
2.99650166846305,6.28429301468878,6.11786636410296,5.95381,4.09641,4.31525
2.99967662068459,6.30466310978247,6.1178907749114,5.95381,4.09641,4.31525
3.00684221100895,6.35149939360704,6.11829923094816,5.95381,4.09641,4.31525
3.00387174408932,6.38311169263712,6.11870136127422,5.95821,4.10411,4.28666
3.00215979727595,6.39139378037409,6.11976425660827,5.95821,4.10411,4.28666
2.98519535694169,6.38339805957094,6.12116452812342,5.95821,4.10411,4.28666
3.01799232564882,6.38881336452783,6.12224573935248,5.95821,4.10411,4.28116
3.01859367241975,6.38367278030439,6.12415367597586,5.95491,4.10301,4.28116
2.99624725894323,6.42561365152722,6.12658050881928,5.95491,4.10301,4.28116
2.99448027503455,6.47672799808946,6.12972769143703,5.95491,4.10301,4.28116
3.0075177138832,6.48481857622841,6.13279424257996,5.95491,4.09311,4.28336
3.00083763263241,6.49443448862581,6.13672008823509,5.95491,4.09311,4.28336
3.0088022291058,6.50866400617096,6.14059171079722,5.95491,4.09311,4.28336
3.00812732516671,6.51759996542864,6.14479573598338,5.95491,4.09311,4.28336
2.99066354991669,6.50133714822376,6.14858649576813,5.95051,4.08761,4.30865
3.00392149336942,6.53042853247697,6.15323325531596,5.95051,4.08761,4.30865
2.9958414965057,6.54941342988063,6.15774533041331,5.95051,4.08761,4.30865
3.01144308425139,6.51241019933575,6.16208594468295,5.95051,4.08981,4.32955
3.00587322673743,6.4892325396044,6.16614230943352,5.95931,4.08981,4.32955
3.01729637043043,6.48999756900039,6.17027445454035,5.95931,4.08981,4.32955
2.99507609629881,6.46140992524717,6.17439247748884,5.95931,4.08981,4.32955
2.99105175825,6.42726842340141,6.17809507105153,5.95931,4.07991,4.33614
2.99734055696303,6.38582510737441,6.18113979629404,5.95931,4.07991,4.33614
3.01086665251371,6.35343783654759,6.18412813867346,5.95931,4.07991,4.33614
2.99817136771322,6.34167270175922,6.18672865534804,5.95931,4.07991,4.34494
2.98680330374451,6.37339565981619,6.18880369314889,5.96261,4.06452,4.34494
3.01780798943258,6.41332029790634,6.19091824987809,5.96261,4.06452,4.34494
3.02078626860957,6.40935454847213,6.19260067603699,5.96261,4.06452,4.34494
3.02214504319249,6.42455574749878,6.19428447621684,5.96261,4.06122,4.35374
2.99711666221072,6.44709574186019,6.19488504304777,5.97471,4.06122,4.35374
2.99590143610543,6.46625818549209,6.19569546640781,5.97471,4.06122,4.35374
2.98284627822445,6.46697413215409,6.19626249768434,5.97471,4.06122,4.35374
2.98571874829823,6.50749350097568,6.19630639891135,5.96811,4.05902,4.36474
2.99352241761598,6.5143305324009,6.19649906884602,5.96811,4.05902,4.36474
3.03358482671347,6.50171681831305,6.19555015187477,5.96811,4.05902,4.36474
3.01206032670811,6.55129942200666,6.19514960389353,5.96811,4.04472,4.40433
3.00675220503341,6.54078415655076,6.19367538927701,5.95491,4.04472,4.40433
2.9907334423695,6.50922571858219,6.19243501327524,5.95491,4.04472,4.40433
3.00796670297011,6.46726085577997,6.1901821542399,5.95491,4.04472,4.40433
3.01216059509486,6.43778204951294,6.18812784905726,5.95161,4.03702,4.43182
2.9937437800943,6.39569440968108,6.18536915482753,5.95161,4.03702,4.43182
2.98649819799196,6.34816782785604,6.18260238054288,5.95161,4.03702,4.43182
3.00308560817802,6.35819106675125,6.17926332145056,5.95161,4.03702,4.43182
3.00734424869669,6.31410117997902,6.17604961470662,5.95601,4.03152,4.44062
3.0047850398439,6.26753050627995,6.17256825050463,5.95601,4.03152,4.44062
3.02143140880023,6.2268525549153,6.16813142076232,5.95601,4.03152,4.44062
3.00407164675253,6.17626151857495,6.16333511366588,5.95601,4.03152,4.44062
3.00283511367572,6.1281381564359,6.15843271476103,5.95711,4.02273,4.44062
2.98038909486118,6.07847836161842,6.15326420949357,5.95711,4.02273,4.44062
3.0051341240021,6.02495436681751,6.14714694788407,5.95711,4.02273,4.44062
3.00204568409292,5.9502019342884,6.14084469980566,5.94391,4.01833,4.44831
3.01354953442431,5.89325276266168,6.13400165308015,5.94391,4.01833,4.44831
3.02583178447343,5.85074011476303,6.12709231152678,5.94391,4.01833,4.44831
2.97022726724045,5.75650528017836,6.11931468998995,5.94391,4.01833,4.44831
3.02941229222641,5.68489331731355,6.1109587235601,5.93842,4.02603,4.44831
2.96983786399752,5.61865015232888,6.10236987781362,5.93842,4.02603,4.44831
3.00877316587049,5.58740109023648,6.09344190851458,5.93842,4.02603,4.44831
2.98983333092716,5.52885941760719,6.08374575022172,5.93842,4.02603,4.42632
3.02100697750503,5.5358140208661,6.07469691289793,5.94831,4.04582,4.42632
3.00528508652373,5.57158873526754,6.06539597240337,5.94831,4.04582,4.42632
3.01431680049168,5.58379278314397,6.05641115934195,5.94831,4.04582,4.42632
3.00673199524789,5.6201741435153,6.04710035538779,5.95381,4.06342,4.40213
3.01411796448412,5.67617546020107,6.03830421945229,5.95381,4.06342,4.40213
3.00136027549457,5.73504061689117,6.0296908445345,5.95381,4.06342,4.40213
2.96591422916866,5.80613927733412,6.02142872464189,5.95381,4.06342,4.38563
2.9936307065321,5.87567782098555,6.01345799334984,5.95271,4.06672,4.38563
3.01145798440057,5.93809026747662,6.00558542124142,5.95271,4.06672,4.38563
3.01883321838241,5.99607223023317,5.99840502247454,5.95271,4.06672,4.38563
3.00485930820279,6.05165470270158,5.99137612779575,5.95271,4.07221,4.35374
3.00810254175194,6.104763629077,5.98504577990833,5.96811,4.07221,4.35374
3.00510190782076,6.1162266833293,5.97860567731834,5.96811,4.07221,4.35374
3.01117845632223,6.11635019147379,5.97305136578616,5.96811,4.07221,4.35374
2.98632937331501,6.11718188723203,5.96706691888727,5.97471,4.07661,4.33944
2.9893902782368,6.11194898884018,5.96190986196984,5.97471,4.07661,4.33944
3.01134868756571,6.09252186927092,5.95667213659275,5.97471,4.07661,4.33944
3.0018381285129,6.15594761683602,5.95191413297901,5.97471,4.07661,4.34824
2.99176059191497,6.21534149029051,5.94797155754086,5.96591,4.07111,4.34824
3.01702344305876,6.22853428845714,5.94310221209498,5.96591,4.07111,4.34824
3.01242050441895,6.27578788454724,5.93951250197482,5.96591,4.07111,4.34824
3.01380887203573,6.33344776518863,5.93529906573221,5.95491,4.06782,4.36364
2.99562236185163,6.37082799913466,5.93159341632737,5.95491,4.06782,4.36364
3.00257018243312,6.38005163405977,5.92777462379278,5.95491,4.06782,4.36364
2.98814638889872,6.45632642771801,5.92420981426266,5.95491,4.06782,4.36364
3.00585220016138,6.4971865761355,5.92040718559901,5.95601,4.07221,4.37023
3.00696645534878,6.47848945904906,5.91688169153775,5.95601,4.07221,4.37023
2.98906526707662,6.50519240928813,5.91303657067867,5.95601,4.07221,4.37023
3.01452761024687,6.52152946620109,5.90916289609831,5.95601,4.07221,4.36913
3.00497006007947,6.51603202757646,5.90520980575221,5.95821,4.06782,4.36913
3.00249437510327,6.49201283229903,5.90039375743928,5.95821,4.06782,4.36913
2.99315525191852,6.46377263824401,5.89585111436787,5.95821,4.06782,4.36913
3.01623424333082,6.44705975160142,5.89033940415614,5.95821,4.06012,4.37353
2.99420199477338,6.44046610923577,5.88604115658348,5.95931,4.06012,4.37353
3.01194487117164,6.51038429271712,5.88079889270577,5.95931,4.06012,4.37353
2.99620819496409,6.50876918573966,5.87512004021622,5.95931,4.06012,4.37353
3.01170674396703,6.50823126111745,5.86929781342407,5.95601,4.05352,4.38013
3.00289369600103,6.52253800776196,5.86310117053416,5.95601,4.05352,4.38013
2.99350742893568,6.53437850591804,5.85704854134687,5.95601,4.05352,4.38013
3.00263680364156,6.53993005810881,5.84994597250974,5.95601,4.05352,4.37463
3.00406102871872,6.53614139468828,5.84273450990828,5.95381,4.04252,4.37463
3.00110858801278,6.58891502508233,5.83559182513587,5.95381,4.04252,4.37463
3.01157602580001,6.56205333576057,5.82777947319454,5.95381,4.04252,4.37463
2.9965405397963,6.52751873498761,5.81964098678586,5.94941,4.03702,4.35594
3.00502732352309,6.52647250203472,5.81118214024445,5.94941,4.03702,4.35594
3.01379848537653,6.50780211860095,5.80286131740038,5.94941,4.03702,4.35594
2.99602348431048,6.47795251345967,5.79359837487709,5.94941,4.03702,4.35594
2.99198396205999,6.43779696366652,5.78396736134887,5.95381,4.05352,4.34934
2.99195901316427,6.39849106399087,5.77390705158535,5.95381,4.05352,4.34934
3.00007227295508,6.3735287445737,5.76427594609784,5.95381,4.05352,4.34934
3.01902990423121,6.37807832054368,5.7548851065738,5.95381,4.06891,4.35044
2.99148107744261,6.42159877183231,5.74464667494706,5.94282,4.06891,4.35044
3.06326336501561,6.42240766148834,5.73500244793826,5.94282,4.06891,4.35044
2.98365601980373,6.41830290270191,5.72553457022401,5.94282,4.06891,4.35044
2.97449632715359,6.43432156690054,5.71590846570906,5.95271,4.08431,4.34164
2.99655730173464,6.45743209855663,5.70665315614212,5.95271,4.08431,4.34164
2.99217046119205,6.44274189851687,5.69782615586347,5.95271,4.08431,4.34164
3.02420198937393,6.46705383065081,5.68885024786294,5.95271,4.08431,4.34494
2.98056693570544,6.4908321376071,5.68046142238569,5.96371,4.09421,4.34494
3.00444544270671,6.46775836733854,5.6718515252067,5.96371,4.09421,4.34494
3.03587354238907,6.46851403260217,5.66396864156643,5.96371,4.09421,4.34494
3.01098762052402,6.48888132274881,5.65621629721949,5.96371,4.09531,4.35044
2.99362252490999,6.45470077298556,5.64832896486973,5.96261,4.09531,4.35044
3.00418984558502,6.42132524818031,5.64059543192294,5.96261,4.09531,4.35044
3.00360922177895,6.38564148322244,5.63285938989653,5.96261,4.09531,4.35044
2.96601304765361,6.34047052258769,5.62573304568038,5.96921,4.10301,4.34714
2.97957331848946,6.29049273815194,5.61890716634764,5.96921,4.10301,4.34714
3.01834746629276,6.34245013708476,5.61223055716185,5.96921,4.10301,4.34714
3.04535034457399,6.36196666861461,5.60610263607747,5.96921,4.10301,4.34714
3.02214377354182,6.33316653112255,5.60077660739736,5.95821,4.09421,4.36144
2.98048331597443,6.35395502980091,5.59568621255901,5.95821,4.09421,4.36144
3.00435782222109,6.38181776699326,5.59135641571939,5.95821,4.09421,4.36144
2.99581086582217,6.4064059625348,5.58756152934373,5.95821,4.08321,4.37793
2.9829639564977,6.39509327888741,5.58447869499063,5.95601,4.08321,4.37793
3.01659800019926,6.43759837721509,5.58248311433488,5.95601,4.08321,4.37793
2.99690976599105,6.43685946354017,5.58067801883656,5.95601,4.08321,4.37793
3.00403644472645,6.41223153046123,5.58094902035833,5.96041,4.07991,4.37133
3.01032132950009,6.44739701071713,5.58171925154809,5.96041,4.07991,4.37133
3.00756710916205,6.41721092000142,5.58307095158989,5.96041,4.07991,4.37133
3.02249242527658,6.37902702773629,5.58561842785337,5.96041,4.07991,4.35594
2.9956964555129,6.34187934553993,5.58869879998462,5.96041,4.08651,4.35594
2.98134628437979,6.30360086612455,5.59366162655038,5.96041,4.08651,4.35594
2.98218856604759,6.25037484900677,5.5991033663392,5.96041,4.08651,4.35594
2.99318181293906,6.21555098518733,5.60519158746283,5.96041,4.09861,4.34494
3.03054620194489,6.28342268919639,5.61303775217343,5.96371,4.09861,4.34494
3.00911839026367,6.2700128689493,5.62165771560545,5.96371,4.09861,4.34494
3.01176884404284,6.25845375075167,5.63094107512952,5.96371,4.09861,4.34494
3.01553573772623,6.28167823131499,5.64103046039965,5.95821,4.10521,4.34274
3.00460361299564,6.30876729828417,5.65191544480678,5.95821,4.10521,4.34274
2.98595678928032,6.32040355491859,5.66283340955904,5.95821,4.10521,4.34274
2.99812857145777,6.32453903782615,5.67382765168998,5.95821,4.10521,4.34824
2.9909078817823,6.35996791227319,5.6851788530375,5.95711,4.1074,4.34824
2.99972390272891,6.34431016936218,5.69722089569619,5.95711,4.1074,4.34824
3.00361237982442,6.32773418078795,5.70916908004723,5.95711,4.1074,4.34824
3.01546643840931,6.35688892472237,5.72055368178498,5.96261,4.1074,4.35484
3.01172123498767,6.3243164839248,5.73196448526904,5.96261,4.1074,4.35484
3.01524934211751,6.28884602754506,5.74297708511106,5.96261,4.1074,4.35484
2.99217521057362,6.25416636285526,5.75373814181527,5.96261,4.1074,4.35044
2.98932126682102,6.22033438287045,5.76441117101306,5.96921,4.1162,4.35044
2.98735057977968,6.16577259599199,5.7745459069218,5.96921,4.1162,4.35044
3.01028349003949,6.16868627376199,5.78444574505347,5.96921,4.1162,4.35044
3.00505527238171,6.23824726962779,5.79441686175312,5.96921,4.10411,4.35924
2.99586844938689,6.22406005023778,5.80378412190281,5.96261,4.10411,4.35924
3.02732192591629,6.23201751729674,5.81342599731604,5.96261,4.10411,4.35924
3.01481968876333,6.27024313184964,5.82276458780375,5.96261,4.10411,4.35924
3.00882116079943,6.30972924826075,5.83179135685782,5.95711,4.09201,4.35374
2.99608835775463,6.30905685616478,5.84038741953666,5.95711,4.09201,4.35374
2.9877225361284,6.353984190267,5.8489725202697,5.95711,4.09201,4.35374
2.99095517764585,6.39061486234587,5.85785967219893,5.95711,4.09201,4.35374
2.99403633693584,6.38422044531554,5.86651144673422,5.95271,4.09531,4.35484
3.00615925690301,6.40373845454987,5.87500829521645,5.95271,4.09531,4.35484
3.01599902786216,6.42203591031365,5.88325313865274,5.95271,4.09531,4.35484
3.0019926366345,6.40014660382921,5.89135949359444,5.95271,4.10411,4.37463
3.00706146546468,6.38004737641293,5.89905811998053,5.95491,4.10411,4.37463
3.00071730538641,6.35699308341598,5.90678509261244,5.95491,4.10411,4.37463
2.99664396194873,6.33298013255238,5.91402917828325,5.95491,4.10411,4.37463
3.01823016088768,6.28590675853788,5.9214052983027,5.95931,4.10521,4.39993
2.99277792648902,6.33730925327396,5.9283649971337,5.95931,4.10521,4.39993
3.0007195108018,6.37940424356684,5.93571371676122,5.95931,4.10521,4.39993
3.00933937729248,6.37400143491406,5.94246695289558,5.95931,4.10521,4.39993
3.01370130194205,6.39552910664776,5.9495403326493,5.95381,4.09201,4.42852
2.99311012164037,6.43646394597391,5.95625220333648,5.95381,4.09201,4.42852
3.00283319850644,6.46545654331569,5.9623615151539,5.95381,4.09201,4.42852
2.99561521661093,6.47015112378876,5.96816256309481,5.95381,4.06452,4.44941
2.99368212064732,6.52148493348402,5.97387245045808,5.95161,4.06452,4.44941
2.99621511669628,6.53853831418364,5.97929868614867,5.95161,4.06452,4.44941
3.02233809256639,6.51475429614961,5.98398093347944,5.95161,4.06452,4.44941
3.01231822988523,6.55939612949575,5.9882539644169,5.95271,4.04802,4.45711
3.01275739897572,6.55267348469169,5.99186284342522,5.95271,4.04802,4.45711
2.99956422473845,6.52698331960066,5.99496465912506,5.95271,4.04802,4.45711
2.9845976591147,6.50168991521037,5.99700152745133,5.95271,4.04802,4.45821
2.9929659485333,6.47636202525152,5.99838553562427,5.94831,4.04362,4.45821
3.00125537211596,6.44207502692742,5.99910042053532,5.94831,4.04362,4.45821
3.00485985183202,6.41653055464569,5.99917368845959,5.94831,4.04362,4.45821
3.0005546884809,6.50645513478223,5.998168793526,5.95601,4.04692,4.44941
3.01983579078599,6.50411276278005,5.99704562899866,5.95601,4.04692,4.44941
3.00812116925452,6.49938093226118,5.99556924781113,5.95601,4.04692,4.44941
3.02101578741473,6.54022968706102,5.99362767718088,5.95601,4.04692,4.44941
2.98882440706016,6.58029111592601,5.99101654213963,5.96591,4.05682,4.43292
3.00594654004564,6.59769104618749,5.98812287591312,5.96591,4.05682,4.43292
2.99073273667551,6.60705155966413,5.98522819240883,5.96591,4.05682,4.43292
2.97797733822694,6.65434852052099,5.98210183276754,5.96591,4.05902,4.42522
3.00652151675506,6.63816789267205,5.97900206175592,5.96371,4.05902,4.42522
3.01324563590003,6.62058165064047,5.97573913663129,5.96371,4.05902,4.42522
3.01878075683045,6.66096039412303,5.97277385049846,5.96371,4.05902,4.42522
3.00957804180424,6.62584814296481,5.96961027819784,5.96261,4.05682,4.42412
2.99328944904067,6.58717850197953,5.96695092249772,5.96261,4.05682,4.42412
3.00038616422436,6.54634535866091,5.96406710191119,5.96261,4.05682,4.42412
3.00410742203304,6.50572438397988,5.96186068853974,5.96261,4.05682,4.42412
2.98918077665666,6.43631933316881,5.95940987541223,5.95821,4.05462,4.41862
3.01116084584038,6.44890861859746,5.95767365110954,5.95821,4.05462,4.41862
3.008451984387,6.50229817404458,5.95604674168768,5.95821,4.05462,4.41862
3.00276647478064,6.48122852883363,5.95499573239966,5.95821,4.05462,4.39223
2.98437114761491,6.47550603710285,5.95412344566873,5.96261,4.05352,4.39223
3.0218849507808,6.50575816848125,5.95296247458227,5.96261,4.05352,4.39223
3.02376761450174,6.53572286027992,5.95157830187884,5.96261,4.05352,4.39223
2.9926325910553,6.53369918739962,5.95013290178058,5.96261,4.05352,4.36694
2.98038998002451,6.56014154580627,5.94870975626412,5.96261,4.05352,4.36694
3.00379500140244,6.58837380511398,5.94677327555618,5.96261,4.05352,4.36694
3.00008597032269,6.5670392673542,5.94448920888321,5.96261,4.05352,4.36694
3.01760829811881,6.57454915581269,5.94139141323395,5.95821,4.05902,4.34604
3.01224401007693,6.60004799996619,5.93816700019681,5.95821,4.05902,4.34604
2.99349100661529,6.56870583361582,5.93363101493048,5.95821,4.05902,4.34604
3.00055778153599,6.53852423752479,5.92886677419892,5.95821,4.06891,4.33065
2.99927556379666,6.50549711259551,5.92316778974771,5.95601,4.06891,4.33065
3.00491550340061,6.46456880664623,5.91672141635231,5.95601,4.06891,4.33065
2.98782817420859,6.41365414015251,5.90965951403525,5.95601,4.06891,4.33065
3.01812326363862,6.45263249147723,5.90216354763764,5.96261,4.07661,4.32625
2.99377090961664,6.49269091410866,5.89478269255768,5.96261,4.07661,4.32625
3.01212999248301,6.46847698376271,5.8871496681349,5.96261,4.07661,4.32625
3.01201718149064,6.4929056198466,5.87895033707729,5.96261,4.07661,4.32955
3.01955951722759,6.52729477718258,5.87064715028787,5.95271,4.07881,4.32955
2.99884725831868,6.5557558392484,5.86228985239611,5.95271,4.07881,4.32955
2.97978518229983,6.54992459614276,5.85371549920994,5.95271,4.07881,4.32955
2.98163860964888,6.60073692426908,5.84552494211305,5.95271,4.07991,4.33614
3.00616232946114,6.6092214835121,5.83740615673521,5.94831,4.07991,4.33614
3.02380779257441,6.58577503893449,5.82969528444963,5.94831,4.07991,4.33614
3.01284730976455,6.63941549849669,5.82145492050799,5.94831,4.07991,4.33614
2.99997969462682,6.623375230994,5.81390235955881,5.95051,4.08871,4.32955
3.00112939552705,6.59689370791348,5.80655903583969,5.95051,4.08871,4.32955
3.0056501182361,6.57262330678245,5.79944181130595,5.95051,4.08871,4.32955
2.99048426229075,6.54662953268035,5.7921599826968,5.95051,4.08871,4.32955
3.00300763913908,6.50643539678922,5.78530129033535,5.95051,4.09751,4.32955
2.99057342515604,6.47712967158982,5.77838157784225,5.95051,4.09751,4.32955
3.00804466879475,6.54685120826029,5.77220398577115,5.95051,4.09751,4.32955
2.9980595515846,6.55656364086397,5.76658377091707,5.94721,4.09971,4.32515
3.01879544313377,6.55522337396424,5.76077341033186,5.94721,4.09971,4.32515
3.03402474322354,6.59043368902627,5.75559584814383,5.94721,4.09971,4.32515
3.00605323501056,6.6265689804208,5.75055032825224,5.94721,4.09971,4.32515
2.98282116403197,6.64565722520493,5.74633947697878,5.95491,4.114,4.30865
2.98209981121895,6.6531058086078,5.74219777469853,5.95491,4.114,4.30865
2.98525702609746,6.69456545250158,5.73899148022041,5.95491,4.114,4.30865
3.00498050074766,6.68444975263683,5.73596580304263,5.95491,4.114,4.30755
3.01604199555868,6.67430440161137,5.73348750349389,5.95821,4.1239,4.30755
3.01369803572452,6.70452649618595,5.73147985213269,5.95821,4.1239,4.30755
3.01690793734528,6.67314118703259,5.7304969026626,5.95821,4.1239,4.30755
2.99632637487312,6.63703511272941,5.7300368133772,5.95821,4.1261,4.29875
3.00589805088332,6.60061243931072,5.73026240339296,5.95931,4.1261,4.29875
2.99114718323744,6.56248035611708,5.73074929226434,5.95931,4.1261,4.29875
3.00646642109006,6.50182571488485,5.73227037267553,5.95931,4.1261,4.29875
2.99417925555451,6.49535364453729,5.734946599036,5.95381,4.1217,4.30315
2.99547693788041,6.55849793541164,5.7383690294168,5.95381,4.1217,4.30315
3.00014509556766,6.53197587539184,5.74257551130759,5.95381,4.1217,4.30315
3.02274746937051,6.53309639798758,5.74735478327498,5.95381,4.1217,4.32625
3.01420911316068,6.55701566101643,5.75310469555999,5.94721,4.114,4.32625
2.98932836679399,6.58079253707145,5.75911458349343,5.94721,4.114,4.32625
3.00484138068123,6.56625871190291,5.76611646887583,5.94721,4.114,4.32625
2.99552486123636,6.58882168884653,5.77348681892148,5.94282,4.10411,4.35264
3.01425023794348,6.6102031502535,5.78160478239224,5.94282,4.10411,4.35264
3.00503170325659,6.58147873582523,5.78940531200128,5.94282,4.10411,4.35264
3.00065093481693,6.56914666451704,5.79809858009095,5.94282,4.10411,4.35264
2.99640066242609,6.58410125885113,5.80684468092281,5.93292,4.09861,4.37683
2.99057890197868,6.54302007793948,5.81600803666884,5.93292,4.09861,4.37683
2.9999500636761,6.50153357812749,5.82480841978756,5.93292,4.09861,4.37683
3.0135503486994,6.45946849460228,5.8333637458221,5.93292,4.09311,4.38233
3.00501211001973,6.41453447031961,5.84217233358611,5.93072,4.09311,4.38233
3.00958871776533,6.34919183526087,5.85099989082975,5.93072,4.09311,4.38233
2.99260622635867,6.37963542048171,5.86016683029052,5.93072,4.09311,4.38233
3.01350730046022,6.41281874824898,5.86926433244208,5.93732,4.08871,4.37793
3.01418948332916,6.38902441785356,5.87888929765525,5.93732,4.08871,4.37793
